C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD
B9AB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9AC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9AD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9AE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9AF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9B0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9B1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9B2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9B3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9B4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9B5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9B6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9B7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9B8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9B9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9BA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9BB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9BC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9BD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9BE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9BF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9C0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9C1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9C2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9C3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9C4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9C5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9C6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9C7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9C8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9C9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9CA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9CB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9CC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9CD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9CE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9CF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9D0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9D1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9D2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9D3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9D4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9D5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9D6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9D7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9D8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9D9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9DA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9DB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9DC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9DD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9DE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9DF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9E0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9E1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9E2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9E3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9E4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9E5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9E6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9E7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9E8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9E9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9EA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9EB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9EC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9ED  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9EE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9EF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9F0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9F1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9F2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9F3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9F4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9F5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9F6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9F7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9F8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9F9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9FA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9FB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9FC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9FD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9FE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B9FF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA00  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA01  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA02  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA03  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA04  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA05  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA06  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA07  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA08  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA09  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA0A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA0B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA0C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA0D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA0E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA0F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA10  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA11  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA12  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA13  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA14  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA15  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA16  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA17  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA18  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA19  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA1A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA1B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA1C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA1D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA1E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA1F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA20  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA21  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA22  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA23  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA24  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA25  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA26  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA27  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA28  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA29  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA2A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA2B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA2C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA2D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA2E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA2F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA30  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA31  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA32  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA33  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA34  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA35  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA36  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA37  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA38  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA39  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA3A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA3B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA3C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA3D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA3E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA3F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA40  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA41  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA42  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA43  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA44  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA45  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA46  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA47  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA48  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA49  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA4A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA4B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA4C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA4D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA4E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA4F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA50  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA51  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA52  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA53  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA54  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA55  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA56  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA57  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA58  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA59  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA5A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA5B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA5C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA5D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA5E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA5F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA60  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA61  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA62  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA63  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA64  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA65  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA66  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA67  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA68  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA69  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA6A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA6B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA6C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA6D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA6E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA6F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA70  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA71  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA72  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA73  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA74  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA75  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA76  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA77  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA78  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA79  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA7A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA7B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA7C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA7D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA7E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA7F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA80  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA81  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA82  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA83  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA84  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA85  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA86  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA87  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA88  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA89  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA8A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA8B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA8C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA8D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA8E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA8F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA90  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA91  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA92  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA93  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA94  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA95  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA96  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA97  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA98  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA99  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA9A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA9B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA9C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA9D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA9E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BA9F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAA0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAA1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAA2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAA3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAA4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAA5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAA6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAA7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAA8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAA9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAAA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAAB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAAC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAAD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAAE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAAF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAB0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAB1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAB2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAB3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAB4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAB5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAB6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAB7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAB8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAB9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BABA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BABB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BABC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BABD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BABE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BABF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAC0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAC1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAC2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAC3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAC4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAC5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAC6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAC7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAC8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAC9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BACA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BACB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BACC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BACD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BACE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BACF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAD0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAD1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAD2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAD3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAD4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAD5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAD6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAD7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAD8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAD9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BADA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BADB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BADC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BADD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BADE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BADF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAE0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAE1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAE2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAE3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAE4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAE5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAE6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAE7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAE8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAE9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAEA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAEB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAEC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAED  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAEE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAEF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAF0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAF1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAF2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAF3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAF4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAF5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAF6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAF7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAF8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAF9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAFA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAFB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAFC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAFD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAFE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BAFF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB00  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB01  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB02  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB03  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB04  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB05  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB06  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB07  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB08  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB09  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB0A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB0B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB0C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB0D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB0E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB0F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB10  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB11  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB12  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB13  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB14  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB15  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB16  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB17  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB18  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB19  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB1A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB1B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB1C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB1D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB1E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB1F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB20  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB21  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB22  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB23  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB24  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB25  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB26  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB27  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB28  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB29  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB2A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB2B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB2C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB2D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB2E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB2F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB30  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB31  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB32  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB33  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB34  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB35  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB36  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB37  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB38  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB39  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB3A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB3B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB3C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
BB3D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
